order_id,user_id,order_date,order_status,total_amount
O00013568,U001392,2024-02-18 14:58:53.008513,Cancelled,117.09
O00013566,U009951,2024-05-06 08:04:46.411736,Completed,697.76
O00013543,U000006,2024-04-22 12:44:48.999236,Cancelled,259.69
O00013541,U004337,2024-09-08 09:11:16.289750,Completed,855.23
O00013503,U004661,2024-02-13 13:20:39.241353,Shipped,380.43
O00013522,U009005,2025-08-19 22:41:26.315330,Shipped,
O00013520,U007902,2024-09-05 22:31:51.270367,Processing,242.66
O00013519,U009505,2024-02-19 16:04:24.558401,Completed,586.11
O00013518,U007404,2024-04-01 11:57:10.033444,Returned,19.35
O00013517,U005697,2025-07-19 18:50:57.002609,Shipped,82.88
O00013516,U002777,2025-07-01 15:08:05.151829,Completed,5.55
O00013515,U002056,2024-06-07 09:53:53.945552,Processing,245.23
O00013513,U004555,2024-02-07 06:05:01.479801,Cancelled,2319.17
O00013512,U002671,2024-08-12 04:58:59.123592,Processing,967.92
O00013511,U007096,2025-11-04 17:38:09.884456,Processing,150.01
O00013509,U000473,2024-08-17 23:25:18.890464,Cancelled,904.13
O00013508,U008163,2024-05-16 00:42:59.223179,Completed,137.64
O00013507,U000754,2025-01-07 04:21:14.405290,Processing,42.5
O00013506,U002708,2024-09-17 13:57:06.795633,Completed,1703.42
O00013505,U002455,2024-07-05 03:04:30.428945,Returned,166.41
O00013504,U006660,2024-07-03 13:15:22.344352,Processing,469.1
O00013521,U007741,2025-02-07 15:51:51.643219,Processing,717.56
O00013523,U002618,2025-02-18 14:38:10.106633,Returned,2357.06
O00013540,U008629,2025-07-27 17:33:32.197659,Processing,66.74
O00013524,U009971,2024-03-25 05:29:14.827724,Processing,756.87
O00013539,U008642,2024-05-14 20:23:44.716175,Cancelled,232.8
O00013538,U004539,2024-02-09 00:31:20.610128,Shipped,386.35
O00013537,U009221,2025-05-17 23:13:47.923293,Processing,375.68
O00013536,U009366,2024-08-12 05:48:34.611729,Returned,135.56
O00013535,U001670,2024-06-19 03:29:48.897010,Shipped,69.34
O00013534,U001687,2025-06-10 14:07:21.295988,Cancelled,143.08
O00013533,U009299,2025-08-27 13:54:56.713298,Returned,124.59
O00013532,U002805,2024-05-20 01:00:16.840544,Returned,151.19
O00013531,U007317,2024-06-20 06:49:52.124111,Shipped,915.0
O00013530,U000286,2024-07-21 08:24:16.420759,Shipped,199.13
O00013529,U008134,2024-12-01 06:17:10.057984,Cancelled,3665.37
O00013528,U009653,2025-03-31 06:47:17.092978,Processing,403.64
O00013527,U002007,2024-10-09 19:53:58.063514,Cancelled,295.66
O00013526,U008964,2025-03-27 09:29:54.470859,Completed,175.38
O00013525,U009686,2024-02-16 04:47:16.770463,Returned,1474.17
O00013423,U001776,2024-04-09 16:06:39.281140,Processing,732.96
O00013422,U003349,2024-09-18 14:53:25.058656,Cancelled,292.34
O00013421,U003546,2024-02-07 10:34:10.452795,Completed,270.85
O00013318,U009833,2025-10-21 13:32:50.155480,Shipped,231.51
O00013316,U009868,2025-09-15 16:23:50.041879,Completed,658.1
O00013314,U001464,2024-05-21 12:33:02.999628,Returned,596.56
O00013313,U006369,2024-04-28 14:00:00.451422,Shipped,702.03
O00013312,U000220,2025-03-29 11:19:26.803745,Processing,102.57
O00013310,U008188,2024-06-10 19:48:20.472092,Cancelled,1057.74
O00013309,U005401,2025-08-12 08:58:17.948409,Shipped,356.48
O00013308,U001642,2025-07-08 09:44:19.673489,Shipped,189.88
O00013307,U003425,2025-08-14 01:59:17.878860,Shipped,205.35
O00013306,U005557,2025-11-06 22:42:36.840697,Completed,380.0
O00013305,U001295,2024-09-29 05:03:29.374868,Returned,162.5
O00013304,U008152,2024-12-20 01:03:03.825248,Returned,149.66
O00013303,U000653,2024-06-04 07:48:06.365749,Cancelled,253.94
O00013302,U004821,2025-03-05 16:52:08.396189,Shipped,155.96
O00013301,U008857,2024-08-05 08:53:33.788455,Returned,791.78
O00013300,U009020,2025-08-31 17:40:52.286642,Cancelled,253.2
O00013317,U002630,2024-07-24 00:26:28.464144,Processing,427.34
O00013319,U008550,2024-02-24 16:31:54.752959,Returned,41.57
O00013298,U006847,2024-03-16 16:39:11.029087,Shipped,533.78
O00013320,U002086,2024-11-27 23:00:14.261561,Shipped,215.62
O00013336,U007008,2024-06-14 20:18:38.853624,Returned,547.15
O00013335,U002931,2024-07-06 16:03:00.475247,Processing,260.94
O00013334,U009782,2025-07-03 20:03:27.618818,Cancelled,18.2
O00013332,U004445,2024-07-14 16:23:24.982975,Completed,53.26
O00013331,U004390,2024-02-29 13:42:49.602883,Shipped,360.8
O00013330,U006763,2025-01-13 07:53:53.646671,Processing,253.6
O00013329,U000822,2025-06-18 13:50:24.817478,Returned,837.26
O00013328,U009653,2025-06-20 01:14:49.157890,Cancelled,32.06
O00013327,U006260,2024-02-19 22:27:00.403936,Processing,54.42
O00013326,U005888,2024-06-19 13:27:49.127657,Shipped,22.01
O00013325,U002888,2025-05-26 09:28:38.247431,Cancelled,104.66
O00013324,U007512,2024-08-12 12:24:38.989527,Cancelled,41.27
O00013323,U006982,2024-05-25 13:39:23.586140,Processing,925.17
O00013322,U002925,2024-11-25 11:06:04.935614,Cancelled,1800.51
O00013321,U000984,2025-03-20 16:25:47.426373,Returned,92.24
O00013299,U002686,2024-11-23 15:38:36.701873,Processing,309.34
O00013296,U006325,2024-03-18 22:27:56.868997,Processing,593.58
O00013420,U007995,2024-11-09 00:09:57.388596,Returned,361.4
O00013275,U005631,2024-05-01 11:23:21.310645,Completed,877.15
O00013272,U001042,2025-03-15 13:00:12.340128,Returned,32.9
O00013271,U005426,2024-04-21 15:15:17.738652,Completed,662.83
O00013270,U007985,2025-09-01 21:58:07.826419,Processing,442.26
O00013269,U005256,2025-06-13 18:49:54.901496,Processing,154.29
O00013268,U000413,2024-02-21 10:19:39.864256,Cancelled,732.77
O00013267,U000356,2024-04-28 12:21:18.876213,Shipped,654.9
O00013266,U005382,2025-09-12 12:55:44.653232,Completed,177.94
O00013265,U003078,2025-03-29 05:34:07.218866,Processing,357.87
O00013264,U002843,2024-06-16 19:53:43.882255,Cancelled,51.97
O00013263,U004477,2024-03-19 14:44:16.200085,Shipped,32.43
O00013262,U008532,2024-06-17 08:44:34.592930,Completed,696.91
O00013261,U006451,2024-07-10 10:14:47.007869,Returned,7.92
O00013260,U004516,2024-05-28 18:06:36.315611,Processing,459.05
O00013259,U003630,2025-06-19 18:45:02.998467,Cancelled,137.82
O00013258,U005084,2024-09-14 15:04:22.452102,Cancelled,1627.5
O00013273,U003477,2025-04-24 04:35:50.169446,Shipped,529.34
O00013276,U007222,2025-10-03 01:48:03.798678,Cancelled,69.46
O00013295,U000888,2024-08-02 02:54:50.562359,Completed,304.79
O00013277,U000871,2025-06-25 11:01:22.148218,Completed,1379.87
O00013294,U002493,2024-11-16 16:54:24.441364,Processing,182.85
O00013293,U008540,2025-08-10 08:45:14.189012,Shipped,428.49
O00013292,U004486,2025-05-20 03:39:41.220044,Returned,202.3
O00013291,U005815,2024-12-18 12:31:18.989225,Cancelled,911.9
O00013290,U000280,2024-08-14 14:18:09.897126,Shipped,3888.36
O00013289,U002062,2024-07-10 04:02:39.850970,Cancelled,273.31
O00013288,U001335,2024-12-12 15:16:41.180387,Processing,76.86
O00013287,U006768,2025-06-19 17:03:57.589350,Returned,913.97
O00013285,U001714,2024-07-19 10:16:45.956877,Returned,305.86
O00013283,U005318,2025-02-18 22:00:06.038960,Processing,436.42
O00013282,U001205,2025-05-19 19:50:04.752371,Completed,59.97
O00013281,U004613,2024-05-29 23:59:50.510299,Returned,610.68
O00013280,U004248,2024-07-09 23:03:43.834574,Completed,927.6
O00013279,U008088,2025-10-09 20:29:08.975329,Processing,79.35
O00013278,U006564,2024-12-18 04:40:56.705435,Processing,358.38
O00013338,U002659,2025-06-20 09:14:55.413599,Shipped,77.92
O00013340,U004614,2024-01-28 18:53:46.939773,Processing,
O00013341,U006085,2024-03-03 05:37:47.044033,Processing,647.37
O00013402,U002002,2025-03-20 08:24:06.025302,Shipped,658.02
O00013400,U008283,2025-03-21 10:20:27.684592,Returned,587.66
O00013399,U002251,2025-10-03 23:02:54.707305,Returned,134.95
O00013398,U003803,2025-04-28 05:37:41.684422,Processing,1257.26
O00013397,U007563,2025-06-05 16:58:38.438686,Cancelled,38.31
O00013396,U000669,2024-12-06 09:49:14.623322,Returned,58.46
O00013395,U001571,2024-02-14 21:20:53.055218,Cancelled,2088.64
O00013394,U007544,2025-02-02 11:01:32.556348,Completed,436.74
O00013393,U000604,2025-03-01 06:44:46.574579,Shipped,69.1
O00013391,U000810,2024-08-30 15:43:01.297136,Returned,2124.65
O00013390,U005969,2025-10-26 17:01:14.275188,Shipped,419.09
O00013389,U008825,2025-01-04 23:27:40.358172,Completed,28.41
O00013388,U006304,2024-10-22 19:22:15.697836,Cancelled,46.81
O00013387,U008230,2025-06-06 02:26:22.532813,Processing,146.99
O00013386,U000219,2024-02-29 11:28:20.600221,Shipped,105.24
O00013384,U007943,2024-04-10 10:17:51.129077,Returned,13.6
O00013401,U004983,2024-08-11 03:11:30.310709,Returned,2414.96
O00013403,U003610,2025-05-15 18:32:32.574112,Completed,805.42
O00013342,U001627,2025-01-07 13:55:12.497223,Completed,241.88
O00013404,U000446,2024-01-16 00:24:14.990689,Returned,1110.32
O00013419,U000165,2024-09-14 03:22:42.546805,Processing,92.61
O00013418,U005062,2024-12-10 23:13:56.809055,Shipped,391.83
O00013417,U003026,2025-03-21 04:23:16.201440,Processing,2523.65
O00013416,U005415,2025-08-19 22:25:59.446036,Returned,537.91
O00013415,U007039,2025-06-09 17:47:16.878242,Shipped,318.6
O00013414,U008347,2024-01-01 17:19:15.948096,Shipped,212.76
O00013413,U005745,2024-06-23 14:48:22.662873,Shipped,20.06
O00013412,U004736,2024-10-13 19:41:31.803203,Completed,232.34
O00013411,U005171,2025-04-05 01:03:05.535056,Processing,509.63
O00013410,U005982,2025-07-23 06:54:41.430063,Returned,11.96
O00013409,U008357,2025-04-11 16:16:31.356291,Returned,463.83
O00013408,U009153,2024-01-11 10:28:59.479332,Shipped,104.38
O00013407,U008587,2025-09-08 23:07:03.868525,Returned,341.05
O00013406,U005777,2025-11-14 06:16:20.874132,Completed,1478.43
O00013405,U009777,2024-09-09 03:16:30.117234,Completed,717.31
O00013382,U002287,2024-03-31 19:26:42.534221,Shipped,59.93
O00013381,U002888,2025-10-31 09:45:46.046460,Processing,55.53
O00013380,U000026,2024-06-16 00:18:44.146170,Shipped,70.33
O00013379,U000975,2025-08-01 09:12:23.169316,Returned,637.3
O00013359,U009828,2024-08-11 16:39:00.535713,Completed,1523.53
O00013358,U006181,2024-10-30 17:11:41.904378,Processing,187.47
O00013357,U007647,2024-09-01 20:06:30.416395,Returned,120.78
O00013356,U009697,2025-04-17 15:12:16.275846,Cancelled,131.35
O00013355,U007913,2024-06-04 07:20:40.777583,Completed,181.65
O00013354,U001458,2025-08-05 09:21:33.138173,Cancelled,111.48
O00013353,U005902,2024-01-03 21:44:41.030594,Cancelled,839.3
O00013352,U009479,2024-09-26 00:04:41.271218,Shipped,138.95
O00013351,U008496,2025-02-14 23:02:30.770781,Shipped,52.18
O00013350,U008565,2024-10-09 10:00:08.199148,Cancelled,469.86
O00013349,U004860,2024-07-31 02:10:21.026179,Shipped,1261.19
O00013347,U008120,2024-09-17 03:53:35.991001,Processing,352.88
O00013346,U008676,2025-01-28 14:04:42.821825,Returned,141.24
O00013344,U002666,2024-04-29 13:52:33.321591,Returned,63.14
O00013343,U002052,2025-08-08 22:47:45.822644,Processing,297.32
O00013360,U009833,2025-04-14 17:33:46.351036,Cancelled,126.3
O00013361,U003398,2024-03-03 10:31:18.225684,Processing,58.2
O00013362,U007431,2024-07-16 05:37:45.085002,Shipped,149.86
O00013371,U003514,2024-08-15 14:38:55.694921,Shipped,1574.68
O00013378,U002786,2025-09-01 15:14:59.372257,Cancelled,1722.89
O00013377,U000965,2025-06-15 00:31:14.399606,Cancelled,96.48
O00013376,U007775,2024-01-10 08:31:44.592564,Returned,139.14
O00013375,U007663,2025-04-06 00:26:29.075143,Shipped,11.67
O00013374,U003006,2024-07-26 09:51:12.942974,Shipped,135.05
O00013372,U009629,2025-03-27 09:17:10.673230,Returned,334.52
O00013370,U002435,2025-01-08 11:37:05.872772,Processing,88.66
O00013363,U005903,2025-07-31 07:58:56.779948,Shipped,923.52
O00013369,U009108,2025-08-18 19:21:00.357484,Completed,1071.0
O00013368,U002115,2024-04-30 14:22:24.062633,Returned,2132.47
O00013367,U005123,2025-05-11 07:30:59.978847,Completed,52.14
O00013366,U002682,2024-06-12 17:01:52.734257,Returned,176.63
O00013365,U001670,2024-10-08 08:15:20.248166,Cancelled,297.3
O00013364,U005403,2024-06-17 08:12:56.179282,Shipped,1893.58
O00012932,U001873,2024-05-26 19:07:41.707410,Cancelled,11.1
O00012931,U003206,2024-11-19 01:10:38.173516,Shipped,3753.9
O00012930,U001411,2025-06-24 12:49:07.169770,Shipped,852.12
O00012498,U002637,2024-04-18 22:08:04.118862,Processing,396.25
O00012496,U009782,2025-02-17 19:37:06.176720,Completed,1079.48
O00012495,U009646,2024-10-04 03:49:02.841976,Completed,1161.93
O00012494,U001525,2025-02-19 18:39:36.783885,Returned,818.4
O00012493,U002468,2024-07-11 03:03:32.059913,Shipped,97.46
O00012492,U000309,2025-07-22 01:03:54.848469,Completed,165.4
O00012491,U005996,2024-06-14 21:24:08.557341,Shipped,131.76
O00012490,U008000,2024-06-18 14:06:29.747437,Shipped,351.48
O00012489,U004206,2025-11-06 03:21:14.146097,Shipped,1550.71
O00012488,U001187,2025-05-05 15:51:09.056708,Processing,1420.71
O00012487,U000553,2025-01-11 16:09:01.191630,Returned,169.58
O00012486,U001850,2024-06-10 14:13:58.395452,Processing,410.12
O00012485,U000817,2024-08-09 18:10:42.827195,Completed,56.76
O00012484,U001383,2025-06-24 11:19:20.506228,Completed,197.5
O00012483,U002516,2024-01-01 00:37:29.586479,Processing,21.52
O00012481,U005478,2024-03-08 13:26:05.265896,Processing,90.57
O00012497,U008890,2024-10-18 16:51:51.943324,Cancelled,828.53
O00012499,U001401,2024-03-21 09:05:10.259043,Processing,6.85
O00012479,U009353,2025-06-05 12:45:36.662432,Returned,600.51
O00012500,U005304,2025-06-19 17:17:05.544490,Cancelled,1631.07
O00012515,U007822,2024-04-07 10:38:20.664534,Processing,775.64
O00012514,U006490,2024-07-20 12:43:50.826620,Completed,59.25
O00012513,U006090,2024-11-19 20:17:00.807620,Shipped,451.74
O00012512,U004717,2024-05-21 02:37:59.597678,Shipped,688.52
O00012511,U009567,2024-11-04 02:58:48.823792,Completed,49.66
O00012510,U004664,2024-09-17 12:44:06.090833,Cancelled,888.73
O00012509,U001862,2025-11-02 17:52:22.912873,Shipped,50.14
O00012508,U002541,2025-02-16 21:59:23.247677,Returned,63.71
O00012507,U009880,2024-08-01 18:02:59.355433,Shipped,265.95
O00012506,U004740,2025-03-09 20:30:01.869545,Processing,571.58
O00012505,U003408,2024-08-20 01:20:36.389234,Shipped,24.52
O00012504,U000505,2024-01-19 03:08:07.225001,Shipped,1628.6
O00012503,U008230,2024-04-14 13:28:40.782699,Returned,196.8
O00012502,U007561,2024-12-30 10:55:16.881939,Cancelled,45.32
O00012501,U003981,2024-01-08 06:35:47.711116,Processing,792.5
O00012480,U009192,2024-09-06 06:39:33.338576,Shipped,384.73
O00012478,U009896,2025-10-15 01:33:19.483084,Cancelled,2295.83
O00012517,U001620,2025-05-03 05:12:32.191299,Cancelled,31.7
O00012458,U005176,2025-03-29 00:51:15.483400,Processing,1372.29
O00012456,U002128,2024-07-29 10:08:18.253881,Shipped,214.25
O00012455,U009153,2025-07-21 09:30:39.010913,Returned,239.99
O00012454,U009897,2024-03-27 03:50:03.353162,Returned,94.35
O00012453,U003378,2024-01-01 13:50:52.950917,Processing,699.56
O00012452,U002585,2024-07-22 09:21:52.049064,Completed,122.03
O00012451,U009660,2024-12-13 17:05:11.515673,Completed,914.46
O00012450,U003749,2024-03-18 20:35:02.853630,Shipped,1094.25
O00012449,U005694,2025-04-23 00:35:32.729526,Processing,100.62
O00012448,U006657,2025-02-03 09:01:10.264103,Shipped,1609.06
O00012447,U003379,2024-09-21 08:45:44.245350,Cancelled,756.87
O00012446,U002913,2025-03-17 11:05:08.285891,Returned,121.32
O00012445,U009420,2025-09-03 20:00:09.055213,Returned,286.62
O00012444,U003581,2025-05-12 13:20:09.035928,Returned,1567.63
O00012443,U004725,2024-02-20 02:58:41.965737,Returned,981.4
O00012442,U007321,2024-01-17 07:13:27.272306,Cancelled,367.8
O00012457,U006630,2025-06-09 15:02:06.945726,Cancelled,1832.38
O00012459,U004463,2025-01-06 01:24:43.080226,Shipped,470.89
O00012477,U004426,2024-08-16 15:23:29.406448,Completed,376.37
O00012460,U008099,2024-12-04 10:58:44.208518,Returned,254.52
O00012476,U003530,2025-01-24 21:45:55.678783,Processing,13.49
O00012475,U001680,2025-05-22 12:05:54.875978,Cancelled,958.95
O00012474,U009553,2025-08-12 07:52:04.896383,Processing,684.78
O00012473,U005373,2025-01-19 12:17:21.545124,Shipped,64.27
O00012472,U007724,2024-03-12 17:25:21.122813,Cancelled,132.7
O00012471,U007457,2024-09-20 16:40:31.398608,Completed,1407.57
O00012469,U001449,2024-09-03 13:45:42.454411,Returned,130.56
O00012468,U006870,2025-03-19 05:15:05.805206,Completed,104.54
O00012467,U008364,2024-10-18 02:28:24.927817,Processing,119.82
O00012466,U001886,2025-07-27 17:31:10.549318,Cancelled,76.49
O00012465,U003663,2025-10-01 01:37:37.249429,Processing,684.66
O00012464,U000196,2025-01-17 04:37:56.934121,Completed,618.47
O00012463,U000378,2025-03-10 15:37:20.436011,Returned,59.9
O00012462,U002768,2024-08-15 19:28:23.502953,Shipped,701.84
O00012461,U005514,2024-01-24 06:09:13.969452,Completed,820.17
O00012516,U004335,2024-09-29 07:18:31.624863,Shipped,477.66
O00012518,U000838,2024-06-04 19:53:26.417193,Shipped,563.23
O00012929,U001069,2024-02-19 11:17:06.709987,Cancelled,2307.15
O00012579,U000222,2025-10-30 01:38:18.674356,Processing,24.97
O00012577,U005502,2025-03-07 16:18:56.792141,Cancelled,69.64
O00012576,U001953,2025-11-10 21:25:18.550541,Processing,1258.25
O00012575,U004131,2025-05-28 14:42:53.449674,Processing,104.84
O00012573,U006615,2025-01-25 03:21:02.265410,Completed,138.74
O00012572,U008059,2024-09-09 21:54:24.190119,Completed,342.96
O00012571,U000645,2025-02-23 20:21:16.257632,Processing,49.97
O00012570,U007653,2025-07-21 19:37:29.955623,Completed,1712.95
O00012569,U007297,2025-04-12 21:31:34.882167,Cancelled,2.22
O00012568,U003282,2024-10-21 14:18:59.106565,Shipped,360.8
O00012567,U001136,2025-07-16 16:02:17.584375,Shipped,1917.51
O00012566,U006716,2025-02-05 11:05:57.421778,Completed,99.35
O00012565,U009872,2024-08-10 03:54:05.503018,Cancelled,202.98
O00012564,U009140,2024-03-26 18:34:13.525226,Completed,241.09
O00012563,U002299,2025-10-23 18:42:19.135835,Returned,718.31
O00012562,U005403,2024-01-27 04:26:00.181906,Returned,23.6
O00012578,U004509,2025-08-12 04:46:02.304779,Returned,315.22
O00012580,U007359,2025-08-23 23:52:02.738518,Cancelled,183.58
O00012560,U006462,2025-03-20 09:22:58.089719,Returned,147.29
O00012581,U005098,2024-08-08 12:26:02.161604,Processing,3593.95
O00012596,U006100,2025-10-29 16:11:13.986852,Shipped,51.45
O00012595,U006018,2024-06-23 02:25:05.955710,Processing,318.86
O00012594,U000364,2024-03-26 04:50:01.879351,Shipped,201.33
O00012593,U004487,2025-10-23 12:43:19.100310,Returned,37.56
O00012592,U009154,2025-08-22 00:11:26.061809,Returned,492.48
O00012591,U001368,2024-11-21 05:53:42.476559,Completed,54.55
O00012590,U001038,2024-07-24 19:43:55.698044,Returned,21.18
O00012589,U002334,2025-03-11 12:25:10.139546,Shipped,54.16
O00012588,U005572,2025-09-14 10:15:02.129457,Cancelled,1152.19
O00012587,U000021,2025-01-06 12:30:48.621015,Returned,46.89
O00012586,U005258,2024-04-29 05:46:43.792013,Completed,198.59
O00012585,U007376,2024-04-02 13:01:02.541962,Cancelled,305.0
O00012584,U006006,2024-10-28 15:02:46.169865,Processing,529.06
O00012583,U005367,2024-10-27 20:02:24.685516,Completed,44.4
O00012582,U007987,2024-05-09 19:23:29.163082,Completed,1714.89
O00012561,U006246,2025-07-02 14:25:33.627888,Processing,552.57
O00012559,U008395,2024-07-02 14:29:09.542161,Cancelled,1416.99
O00012519,U006218,2024-09-01 00:56:51.726665,Shipped,112.68
O00012536,U003086,2024-09-16 11:39:57.360701,Shipped,45.93
O00012534,U002535,2025-05-06 09:56:55.536205,Cancelled,1557.48
O00012533,U008520,2025-05-07 10:43:53.115571,Completed,2681.52
O00012532,U001166,2024-12-18 10:53:24.361831,Cancelled,105.48
O00012531,U008345,2024-08-29 02:35:40.331858,Completed,14.09
O00012530,U008143,2024-02-06 00:37:15.200687,Processing,119.98
O00012529,U004564,2024-07-19 04:58:30.102082,Cancelled,279.05
O00012528,U008861,2025-03-06 07:41:56.238850,Shipped,134.24
O00012527,U006669,2025-03-24 07:59:05.188188,Processing,875.58
O00012526,U006864,2024-02-15 01:11:34.239011,Cancelled,3066.68
O00012525,U003082,2024-06-07 20:52:09.923069,Cancelled,2319.38
O00012524,U007720,2024-12-11 03:53:24.179960,Shipped,258.34
